form,rtol,a1,a2,omega1,omega2,phi,N,square,chi,gamma,triangle,alpha,tilde,star,beta,rho,epsilon,delta
DS-p,1.0000000000000001e-11,35.0,35.0,8.1,16.2,1.5707963267948966,51,(-2.2664173784562324e-10+4.1272055360168456e-10j),(7.554552474095775e-11-4.242017341531468e-11j),(-0.11942481563949078-0.3318396244430643j),(-7.394869616169226e-10+1.396444062401305e-10j),(-1.1799684812632138e-10-1.5611629393511832e-10j),(-0.4001057485434579-0.08676647887222454j),(-9.54788817067009e-10+4.1988417262420544e-10j),(-1.5188064599936692e-10-1.695048104633216e-10j),(0.07789235536436087+0.1058251572222577j),(-2.669975987263512e-10+3.101161168139743e-11j),(4.6083414861897154e-11-3.114804509909066e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,8.2,16.4,1.5707963267948966,51,(-2.6304494481846194e-10+4.3998886444120026e-10j),(8.019907280892109e-11-4.4584475208002495e-11j),(-0.14130936558477783-0.3330822032264688j),(-7.747628084744017e-10+2.0009984236814186e-10j),(-1.0699846789971124e-10-1.5487453063354905e-10j),(-0.4146342644382776-0.08380219714061707j),(-7.870604919729601e-10+3.414897418118311e-10j),(-1.3891882829080056e-10-1.667521315663573e-10j),(0.08301803378184879+0.1204486627438848j),(-2.1331103441761534e-10-1.2007292295862504e-11j),(3.947511761914768e-11-2.8063430578012387e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,8.3,16.6,1.5707963267948966,51,(-2.5798561158359586e-10+4.5678519862464985e-10j),(8.403058163589358e-11-4.5905467814737645e-11j),(-0.16274761319959966-0.3321470887951485j),(-7.960563880075362e-10+2.565690296870475e-10j),(-1.1649593035687015e-10-1.5465256236899588e-10j),(-0.4288265399915003-0.08211419257218273j),(-6.892224336214957e-10+2.9181052691416853e-10j),(-1.4400716060705872e-10-1.6487885391062823e-10j),(0.08736589842693097+0.1350997941071143j),(-1.872063532838697e-10-3.66172556685862e-11j),(3.822957575505548e-11-2.6067515496350593e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,8.4,16.8,1.5707963267948966,51,(-2.855014918767406e-10+4.951025035276871e-10j),(9.045201576162372e-11-4.763021167560922e-11j),(-0.1835388040425816-0.32917723894470396j),(-8.188123620483599e-10+3.157350890719524e-10j),(-1.2523289048770015e-10-1.560215330283556e-10j),(-0.4425755128411384-0.08162185789934803j),(-6.484496890116795e-10+2.6609410942041167e-10j),(-1.521024542753234e-10-1.632006687011303e-10j),(0.09096804617960108+0.14973541544832422j),(-1.8359025367661874e-10-3.5798511290735524e-11j),(3.614218993530649e-11-2.5027172187586348e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,8.5,17.0,1.5707963267948966,51,(-2.696493090490093e-10+5.101441518977721e-10j),(9.316037382994727e-11-4.72544331284737e-11j),(-0.20350925384166993-0.3243273291908237j),(-7.946932195826768e-10+3.581947722781054e-10j),(-1.4043587825335378e-10-1.5061110124593268e-10j),(-0.4557886639938651-0.08223755041710258j),(-6.060415395166188e-10+2.346043159002706e-10j),(-1.5957641569361476e-10-1.547895616208341e-10j),(0.09385686854822353+0.16431708526174016j),(-1.734928598354224e-10-5.238545881802725e-11j),(3.810824572569871e-11-2.3709757103597977e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,8.6,17.2,1.5707963267948966,51,(-2.6942902144664433e-10+5.370190615157309e-10j),(9.664664857439168e-11-4.739014086690295e-11j),(-0.22251153107197288-0.3177599869648182j),(-7.813696494496222e-10+4.0117985645033126e-10j),(-1.5200355666335403e-10-1.4794352218538706e-10j),(-0.4683876165298444-0.08386876178518424j),(-6.004898926397612e-10+2.194382580375867e-10j),(-1.6609536483821671e-10-1.4918783337515072e-10j),(0.09606473629305949+0.17881068109830756j),(-1.822892730860004e-10-6.574607048018266e-11j),(4.053863841835259e-11-2.3401937728370914e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,8.7,17.4,1.5707963267948966,51,(-2.553761233150124e-10+5.503820393474839e-10j),(9.941155282142234e-11-4.70179700828049e-11j),(-0.24042330817539245-0.30964244227159743j),(-7.599563105630029e-10+4.3609257686245245e-10j),(-1.615826979866914e-10-1.4478503427476977e-10j),(-0.48030755201549924-0.08642005555890248j),(-6.127787239082602e-10+2.0788686158797198e-10j),(-1.6907908748217335e-10-1.4335245077096473e-10j),(0.09762374512647991+0.19318603710956797j),(-1.952885999613463e-10-6.356038265153963e-11j),(4.033327491437255e-11-2.3606381742117673e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,8.8,17.6,1.5707963267948966,51,(-2.2889421891863734e-10+5.591192147873128e-10j),(1.0160314909312293e-10-4.648503009559615e-11j),(-0.25714595489950454-0.3001435920091555j),(-7.311754216095456e-10+4.6509899287196594e-10j),(-1.7262688748557737e-10-1.405218160292004e-10j),(-0.4914964826679755-0.08979477205293585j),(-6.367925716355312e-10+1.9604945119579276e-10j),(-1.7446806835613032e-10-1.3703908503109106e-10j),(0.09856551373588199+0.2074165984815032j),(-2.2308196479317588e-10-5.690646478345718e-11j),(4.229712413650333e-11-2.4274273533972055e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,8.9,17.8,1.5707963267948966,51,(-2.2379308269141222e-10+5.866786833487011e-10j),(1.0776050739702106e-10-4.6049058565213525e-11j),(-0.272602941794312-0.28943146864311214j),(-7.123226507205317e-10+4.957501874230593e-10j),(-1.8685825758270737e-10-1.359446147210403e-10j),(-0.5019144161313153-0.09389650505833762j),(-6.635916787990854e-10+1.8290935790716417e-10j),(-1.8502702777041524e-10-1.3092192501887902e-10j),(0.09892102641752552+0.22147909553726416j),(-2.5099010500170826e-10-5.0247038300976765e-11j),(4.2090723267884655e-11-2.5153966463929575e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,9.0,18.0,1.5707963267948966,51,(-2.1464132714241516e-10+6.081252180273176e-10j),(1.0930706124184506e-10-4.570458569633123e-11j),(-0.2867381142809773-0.2776710961287002j),(-6.895641399055915e-10+5.21751622956793e-10j),(-1.9707344757081816e-10-1.3208226819992205e-10j),(-0.5115324443100133-0.09863035838686915j),(-6.961716183184145e-10+1.7000602640059037e-10j),(-1.912153142530522e-10-1.2528193260348937e-10j),(0.09872051321334797+0.23535323901309535j),(-2.8125625830058287e-10-4.875394272324529e-11j),(4.421791405251341e-11-2.6510039482151812e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,9.1,18.2,1.5707963267948966,51,(-1.766734445813299e-10+6.224518358358719e-10j),(1.1589894208296756e-10-4.496523433619613e-11j),(-0.2995138912354497-0.26502271166593383j),(-6.569561168117492e-10+5.48347459948182e-10j),(-1.9503472412253772e-10-1.2740020308459712e-10j),(-0.5203317863659622-0.10390399400847213j),(-7.146126755459511e-10+1.503030215479345e-10j),(-1.8990027291550943e-10-1.1956995644187183e-10j),(0.09799336133045838+0.24902143764691986j),(-2.9756734316183087e-10-5.573550562049112e-11j),(4.8164427307595403e-11-2.742788342951074e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,9.2,18.4,1.5707963267948966,51,(-1.533695423401116e-10+6.274601811334668e-10j),(1.2326820554388024e-10-4.425899711682981e-11j),(-0.31090943454825215-0.2516403271494402j),(-6.349013947130292e-10+5.662428071840549e-10j),(-2.2090889657637707e-10-1.228406184138301e-10j),(-0.5283028103095787-0.1096284854562381j),(-7.301926821030218e-10+1.3150869954646482e-10j),(-2.0969945549974278e-10-1.14360527713455e-10j),(0.09676805233845097+0.26246853761589j),(-3.234159645822132e-10-5.201284541955786e-11j),(4.5642011003987903e-11-2.837428913935708e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,9.3,18.6,1.5707963267948966,51,(-1.4640816179854396e-10+6.392171028974595e-10j),(1.2213415609531025e-10-4.407599165965429e-11j),(-0.32091882833466895-0.23767060126397377j),(-6.175774184454596e-10+5.890661823920089e-10j),(-2.2387037731420867e-10-1.1917843463460408e-10j),(-0.5354440550803052-0.11571899245566004j),(-7.350237780619565e-10+1.1012252568165515e-10j),(-2.077027115836988e-10-1.1005381924257145e-10j),(0.09507212025477117+0.2756815837340553j),(-3.2726981324601723e-10-5.956646634275309e-11j),(4.575111817173294e-11-2.9096724670349586e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,9.4,18.8,1.5707963267948966,51,(-1.4164802440523854e-10+6.562236515190729e-10j),(1.1740449331554542e-10-4.3579639933133374e-11j),(-0.32954930081559347-0.22325199225003697j),(-5.994628227777346e-10+6.070867980432294e-10j),(-2.2945584124964887e-10-1.1540953347455989e-10j),(-0.5417612712813991-0.12209527359497269j),(-7.366908936482961e-10+8.897075394129206e-11j),(-2.0829610800944531e-10-1.0556119155085229e-10j),(0.0929321266282499+0.2886496014239059j),(-3.494330129069634e-10-5.877067582593654e-11j),(4.9052546746697345e-11-2.966198281374259e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,9.5,19.0,1.5707963267948966,51,(-1.2152124766802875e-10+6.798552263044728e-10j),(1.2871111732245202e-10-4.345712317058627e-11j),(-0.33681951365681245-0.2085141595913754j),(-5.847115594099519e-10+6.299054741436321e-10j),(-2.590265366292973e-10-1.1278911068436037e-10j),(-0.5472664945537438-0.12868205443839204j),(-7.285099100376121e-10+6.935541333949469e-11j),(-2.341154637774262e-10-1.0226302366375637e-10j),(0.0903736489977311+0.3013633982959216j),(-3.4104226907805124e-10-7.444379140908453e-11j),(4.760734861886107e-11-2.995781310118459e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,9.6,19.2,1.5707963267948966,51,(-1.152639482002323e-10+6.858944495844648e-10j),(1.243628344405828e-10-4.341180185754621e-11j),(-0.342757939178815-0.19357758408826795j),(-5.760243116402551e-10+6.53827479650361e-10j),(-2.677301298140058e-10-1.1126439964289993e-10j),(-0.5519771632278544-0.1354092685337998j),(-7.316830086555098e-10+4.936739211869323e-11j),(-2.389905211664517e-10-1.002942472934475e-10j),(0.08742127997332957+0.31381538424047284j),(-3.5399871098698577e-10-7.972997262406523e-11j),(4.950477527909669e-11-3.07235471638935e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,9.7,19.4,1.5707963267948966,51,(-1.0811542299989964e-10+7.025281835593567e-10j),(1.2654485144514052e-10-4.341905238397738e-11j),(-0.34740133899157655-0.178553375932817j),(-5.679781941400923e-10+6.754273893299706e-10j),(-2.769968764180109e-10-1.1061666167104215e-10j),(-0.5559152882695861-0.1422121882746631j),(-7.357806826378648e-10+3.152720922869334e-11j),(-2.4404864609230137e-10-9.860385595869624e-11j),(0.08409863449528544+0.3259994084705961j),(-3.626574266585303e-10-8.40694059506264e-11j),(4.633948086363304e-11-3.1255828961374924e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,9.8,19.6,1.5707963267948966,51,(-1.0042851102056057e-10+7.154287096995855e-10j),(1.2583940097701514e-10-4.324533997392054e-11j),(-0.3507933540870748-0.16354324254488267j),(-5.67370243120108e-10+7.002657862010078e-10j),(-2.957470210569746e-10-1.0990766724817711e-10j),(-0.5591066814253894-0.14903146189087035j),(-7.384880884705926e-10+1.535571886659981e-11j),(-2.5778689903208085e-10-9.790907230756515e-11j),(0.08042836334958484+0.3379106123485602j),(-3.7774854251548806e-10-8.943056191423882e-11j),(4.64667401778307e-11-3.200801510292218e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,9.9,19.8,1.5707963267948966,51,(-8.728660566418352e-11+7.213090604306718e-10j),(1.2872781623808808e-10-4.334313650315509e-11j),(-0.3529832112887208-0.1486395893635686j),(-5.598297657867263e-10+7.265548383333107e-10j),(-3.136448308916403e-10-1.1002012415063378e-10j),(-0.5615802449381779-0.15581307178960796j),(-7.389560081460383e-10-2.9659287179018e-12j),(-2.760695110015643e-10-9.73113216104417e-11j),(0.07643217130962554+0.3495452963912283j),(-3.832478457851951e-10-1.0379209818001112e-10j),(4.6657976093822384e-11-3.242253351814665e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,10.0,20.0,1.5707963267948966,51,(-8.666157629835455e-11+7.398845994698814e-10j),(1.266959468654321e-10-4.2925695687502116e-11j),(-0.3540245485443285-0.1339257292721714j),(-5.452334692574248e-10+7.403367225500669e-10j),(-3.174653944674338e-10-1.0822030091569048e-10j),(-0.5633673244067441-0.16250822822970729j),(-7.200832979480272e-10-2.2797212902159192e-11j),(-2.7121323329520886e-10-9.498828603607834e-11j),(0.07213083875034212+0.3609008003955726j),(-3.7567305299565645e-10-1.171799879351454e-10j),(4.602707104339743e-11-3.228404018773278e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,10.1,20.2,1.5707963267948966,51,(-7.361817381287654e-11+7.543430911756139e-10j),(1.2038769775085944e-10-4.240679961117685e-11j),(-0.35397435787820025-0.11947617864874362j),(-5.295906375585367e-10+7.604851357647443e-10j),(-3.1959470589730185e-10-1.0682681050843959e-10j),(-0.5645011248979386-0.16907321115153984j),(-7.104992630476911e-10-3.9941274246335645e-11j),(-2.7207391201100606e-10-9.323225647457344e-11j),(0.06754424561454035+0.3719753952997552j),(-3.888254744219277e-10-1.2009774424948105e-10j),(5.032293332041249e-11-3.242889213313718e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,10.2,20.4,1.5707963267948966,51,(-6.970257288290305e-11+7.468828809408098e-10j),(1.1569563966051922e-10-4.1814814416847e-11j),(-0.35289204282509773-0.10535702022273065j),(-5.17552229795348e-10+7.673292193125251e-10j),(-3.229575700294286e-10-1.0610043502902026e-10j),(-0.5650161887047191-0.17546917142365792j),(-7.002388486762601e-10-5.386924023173534e-11j),(-2.695448486807195e-10-9.171393882161057e-11j),(0.06269139697228933+0.3827681855351064j),(-3.8604456957525013e-10-1.2606120140812305e-10j),(4.790046831404382e-11-3.228164825381882e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,10.3,20.6,1.5707963267948966,51,(-5.979097022991344e-11+7.732051455907284e-10j),(1.1273486438974786e-10-4.198535557714233e-11j),(-0.35083858650725314-0.09162631578767018j),(-5.133665907875113e-10+8.008215960820402e-10j),(-3.26266417637229e-10-1.0683714285974554e-10j),(-0.5649479330557037-0.18166190168024993j),(-7.040948979452136e-10-7.012615097987118e-11j),(-2.7555853649233186e-10-9.207577115640521e-11j),(0.05759044965742098+0.39327902096871514j),(-4.053214322334575e-10-1.3057119968573616e-10j),(4.9850998329326046e-11-3.303385348450201e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,10.4,20.8,1.5707963267948966,51,(-3.9331164938967954e-11+7.936668823946204e-10j),(1.1207305114371177e-10-4.1285162523035115e-11j),(-0.34787582324044436-0.07833455361379815j),(-4.916732550340041e-10+8.095170508759357e-10j),(-3.2770550455109987e-10-1.0527280224247474e-10j),(-0.5643322442494052-0.1876215853422199j),(-6.820022056862676e-10-8.69553816972013e-11j),(-2.734198709455904e-10-8.982373542900686e-11j),(0.05225873939944801+0.4035084174180732j),(-3.905328014100484e-10-1.42417681814333e-10j),(5.211227283030695e-11-3.257161291704422e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,10.5,21.0,1.5707963267948966,51,(-2.330407077705786e-11+8.029231095405996e-10j),(1.1328786557897642e-10-4.095911341529345e-11j),(-0.344065807718596-0.06552511797322043j),(-4.789203504327916e-10+8.318965474845468e-10j),(-3.332786617754428e-10-1.054161364021609e-10j),(-0.5632051252949496-0.1933225315115391j),(-6.692778789941373e-10-1.0194813352890075e-10j),(-2.784633313865359e-10-8.951385899737721e-11j),(0.04671280814588308+0.41345748479386085j),(-3.7448438208916024e-10-1.5871487110685756e-10j),(5.319378271195774e-11-3.259822006642002e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,10.6,21.2,1.5707963267948966,51,(-1.9065561656555e-11+7.970556090040545e-10j),(1.0543104065833754e-10-4.0402731304203435e-11j),(-0.3394702740843299-0.05323476998311933j),(-4.683961823953716e-10+8.46947623789156e-10j),(-3.334067031788776e-10-1.0501369139111165e-10j),(-0.5616023925397717-0.19874290176996937j),(-6.645141565914808e-10-1.1336123055885605e-10j),(-2.777326498122623e-10-8.8962569044299e-11j),(0.04096843132959464+0.42312786201748737j),(-3.970776520090258e-10-1.55637377985407e-10j),(5.140350645138625e-11-3.296976328501018e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,10.7,21.4,1.5707963267948966,51,(-2.18874522184883e-11+7.960885965621855e-10j),(1.0011857877889545e-10-4.0114374033496966e-11j),(-0.3341501774276448-0.04149413094704998j),(-4.617102332784336e-10+8.606088591062416e-10j),(-3.3094796374937355e-10-1.0586422488638827e-10j),(-0.559559418032047-0.20386443445538543j),(-6.639720433621737e-10-1.2321279933835694e-10j),(-2.754610237826194e-10-8.896475850513679e-11j),(0.03504064484857635+0.4325216582118335j),(-3.9698407885632725e-10-1.602290106150761e-10j),(4.8298795518597615e-11-3.3281345811621456e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,10.8,21.6,1.5707963267948966,51,(7.082260071369223e-12+8.313867504324262e-10j),(1.0249119694113334e-10-4.015845601317946e-11j),(-0.3281653102905959-0.030328160921717907j),(-4.5314747506246646e-10+8.972664586288448e-10j),(-3.34236771614739e-10-1.0662078731754095e-10j),(-0.5571109131997025-0.2086721705713645j),(-6.583506528563127e-10-1.3815085577253972e-10j),(-2.8256738919194e-10-8.943593461635392e-11j),(0.02894377171570163+0.44164139935148644j),(-4.0652458309364814e-10-1.6753922207901617e-10j),(5.0966765530180425e-11-3.362640576292861e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,10.9,21.8,1.5707963267948966,51,(1.0902322339183257e-11+8.48590558795184e-10j),(9.582705785765495e-11-4.033540148306008e-11j),(-0.32157398628324146-0.019756626901275963j),(-4.5290297272064517e-10+9.354865603068327e-10j),(-3.34796735690715e-10-1.0868444542312477e-10j),(-0.5542907497879019-0.21315418481441567j),(-6.626039005669382e-10-1.5509605188687714e-10j),(-2.8323917473579985e-10-9.108501705215381e-11j),(0.022691448096727046+0.4504899798016414j),(-4.209053428060397e-10-1.7435647370334095e-10j),(5.3353502171837874e-11-3.442619031498066e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,11.0,22.0,1.5707963267948966,51,(1.2264874147760799e-11+8.414857290133981e-10j),(9.092157794116973e-11-3.966935119733632e-11j),(-0.31443278424574805-0.009794555890224781j),(-4.4153861384450214e-10+9.422946662724805e-10j),(-3.4026071440680997e-10-1.0891603729642204e-10j),(-0.5511318144385506-0.21730132445796313j),(-6.508868457232031e-10-1.6414026604918974e-10j),(-2.8491389369306175e-10-9.057068612615799e-11j),(0.01629664891242151+0.4590706183763944j),(-4.0485983478482507e-10-1.8327556486341656e-10j),(5.320760498861432e-11-3.424465174887417e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,11.1,22.2,1.5707963267948966,51,(4.379170024651144e-11+8.875113787333924e-10j),(9.095422128504386e-11-3.999836433967026e-11j),(-0.30679634568421943-0.00045266973957936503j),(-4.299887118185044e-10+9.92061041822645e-10j),(-3.389142014991256e-10-1.1249188574521472e-10j),(-0.5476658931179678-0.22110695822472806j),(-6.675403038496064e-10-1.856605364239372e-10j),(-2.8759362686453516e-10-9.302200497539133e-11j),(0.009771712769598524+0.4673868183996228j),(-4.345518571716167e-10-1.930024057239521e-10j),(5.733139657460029e-11-3.571649182913589e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,11.2,22.4,1.5707963267948966,51,(4.869059018822175e-11+8.688547615988277e-10j),(8.518393787293533e-11-3.851507133820446e-11j),(-0.2987172192438635+0.008262200810534399j),(-4.0593658875943614e-10+9.785682483786935e-10j),(-3.3575333789268025e-10-1.1059331361098609e-10j),(-0.5439235817140993-0.2245667365074872j),(-6.39431868131729e-10-1.8923518828317665e-10j),(-2.79464304996091e-10-9.081494228043796e-11j),(0.0031283662917154335+0.4754423312776592j),(-4.0048616236720933e-10-1.998432114236337e-10j),(5.724980906007815e-11-3.484758288217281e-11j)
DS-p,1.0000000000000001e-11,35.0,35.0,11.3,22.6,1.5707963267948966,51,(5.7589371856361926e-11+8.779409769774202e-10j),(8.322894475084502e-11-3.8137793803326064e-11j),(-0.29024574642463014+0.016346724520151366j),(-3.9960914940029464e-10+1.001811594293113e-09j),(-3.3953926649454846e-10-1.1206896889270441e-10j),(-0.5399342199692537-0.2276783642323788j),(-6.373423533725942e-10-2.0096609532754828e-10j),(-2.8307190012150096e-10-9.160366331635165e-11j),(-0.003622252188165683+0.4832411234431868j),(-4.0469017590152867e-10-2.0601117339813513e-10j),(5.640174438603651e-11-3.5224501509420294e-11j)
